tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
123482865,"569.01","TOI-569.01","569","123482865.01",1,"CP",9.4727000,0.006,-0.006,1,0,"07h40m24.67s",115.1027790,,,,"-42d09m16.79s",-42.1546630,,,,6.3170000,0.053,-0.053,1,0,-3.0680000,0.048,-0.048,1,0,2459270.5002530,0.000710,-0.000710,1,0,6.5562078,0.0000147,-0.0000147,1,0,2.3140000,0.1690000,-0.1690000,1,0,2970.0000000,1.0005400,-1.0005400,1,0,8.4041500,0.4335150,-0.4335150,1,0,99.2324000,,,,,879.0000000,,,,,156.2260000,0.7530000,-0.7530000,1,0,6845.0000000,203.0000000,-203.0000000,1,0,4.3611300,0.3403450,-0.3403450,1,0,1.4700000,0.0700000,-0.0700000,1,0,,"2019-04-05 20:18:16","2024-04-26 10:08:02","2025-09-28 22:48:44"
148673433,"5704.01","TOI-5704.01","5704","148673433.01",1,"CP",10.6147000,0.006,-0.006,1,0,"11h19m17.97s",169.8248690,,,,"+44d59m20.68s",44.9890780,,,,47.3580000,0.038,-0.038,1,0,-15.6460000,0.070,-0.070,1,0,2458901.7878900,0.001110,-0.001110,1,0,3.7711066,0.0000119,-0.0000119,1,0,2.3375061,0.1643130,-0.1643130,1,0,1647.6730314,107.8191150,-107.8191150,1,0,3.3409641,0.4446180,-0.4446180,1,0,125.0643329,,,,,852.9098252,,,,,89.6370000,0.2694500,-0.2694500,1,0,4590.0000000,126.0130000,-126.0130000,1,0,4.5426000,0.0950234,-0.0950234,1,0,0.7575210,0.0593140,-0.0593140,1,0,,"2022-08-18 20:03:38","2023-12-03 12:03:15","2025-09-28 22:48:44"
219041246,"5713.01","TOI-5713.01","5713","219041246.01",1,"CP",12.7022000,0.007,-0.007,1,0,"13h53m50.1s",208.4587320,,,,"+52d36m09.95s",52.6027630,,,,108.4880000,0.064,-0.064,1,0,-19.4010000,0.059,-0.059,1,0,2458745.6779640,0.001880,-0.001880,1,0,10.4419896,0.0000612,-0.0000612,1,0,1.7143490,0.4733045,-0.4733045,1,0,3992.4372644,487.0845000,-487.0845000,1,0,1.8605473,0.8183631,-0.8183631,1,0,2.4111217,,,,,317.8151042,,,,,40.8668000,0.0729000,-0.0729000,1,0,3271.0000000,157.0000000,-157.0000000,1,0,4.9341700,0.0069524,-0.0069524,1,0,0.2924250,0.0086479,-0.0086479,1,0,,"2022-08-18 20:04:06","2025-03-06 12:05:33","2025-09-28 22:48:44"
230055368,"5720.01","TOI-5720.01","5720","230055368.01",1,"CP",11.6196000,0.007,-0.007,1,0,"11h21m15.26s",170.3135770,,,,"+25d16m23.86s",25.2732940,,,,-350.3670000,0.115,-0.115,1,0,-91.4920000,0.117,-0.117,1,0,2458900.6450290,0.001370,-0.001370,1,0,1.4344602,0.0000154,-0.0000154,1,0,0.9348877,0.2485039,-0.2485039,1,0,1028.2187852,164.2908000,-164.2908000,1,0,1.3932190,0.2790343,-0.2790343,1,0,53.9707370,,,,,691.2885073,,,,,35.8256000,0.1268500,-0.1268500,1,0,3421.0000000,157.0000000,-157.0000000,1,0,4.8536800,0.0011949,-0.0011949,1,0,0.3710300,0.0109547,-0.0109547,1,0,,"2022-08-18 20:04:09","2025-04-21 12:03:49","2025-09-28 22:48:44"
71582156,"5726.01","TOI-5726.01","5726","71582156.01",1,"CP",9.1606700,0.006,-0.006,1,0,"08h13m34.81s",123.3950500,,,,"+68d34m28.52s",68.5745900,,,,-44.6200000,0.031,-0.031,1,0,-50.0590000,0.043,-0.043,1,0,2458843.5960980,0.001094,-0.001094,1,0,5.4911302,0.0000130,-0.0000130,1,0,1.9062098,0.2808393,-0.2808393,1,0,448.4516470,32.3673100,-32.3673100,1,0,2.4306750,1.2403625,-1.2403625,1,0,337.3312542,,,,,1093.0345624,,,,,108.8480000,0.3585000,-0.3585000,1,0,5874.0000000,119.3180000,-119.3180000,1,0,4.3771100,0.0758390,-0.0758390,1,0,1.1064900,0.0514447,-0.0514447,1,0,,"2022-08-18 20:04:11","2025-04-21 12:03:49","2025-09-28 22:48:44"
4918918,"5747.01","TOI-5747.01","5747","4918918.01",1,"CP",10.7818000,0.008,-0.008,1,0,"09h53m30.8s",148.3783200,,,,"+35d34m13.97s",35.5705480,,,,-87.8550000,0.078,-0.078,1,0,-177.2160000,0.071,-0.071,1,0,2458870.4745700,0.000775,-0.000775,1,0,0.5734766,0.0000137,-0.0000137,1,0,0.9004508,0.1023305,-0.1023305,1,0,818.3903403,88.9851460,-88.9851460,1,0,1.4969531,0.1305306,-0.1305306,1,0,225.4185164,,,,,988.2507357,,,,,28.5321000,0.0512000,-0.0512000,1,0,3466.0000000,157.0000000,-157.0000000,1,0,4.8076100,0.0044893,-0.0044893,1,0,0.4209080,0.0124246,-0.0124246,1,0,,"2022-09-01 23:35:31","2025-04-21 12:03:49","2025-09-28 22:48:44"
408310006,"576.01","TOI-576.01","576","408310006.01",1,"CP",8.8684900,0.006,-0.006,1,0,"09h39m30.03s",144.8751050,,,,"-20d58m56.71s",-20.9824190,,,,-55.0820000,0.072,-0.072,1,0,10.9270000,0.069,-0.069,1,0,2460010.4948750,0.000414,-0.000414,1,0,5.4435354,0.0000030,-0.0000030,1,0,3.5000000,0.1980000,-0.1980000,1,0,3219.0000000,42.9356000,-42.9356000,1,0,7.3024200,0.3279560,-0.3279560,1,0,402.8660000,,,,,1248.0000000,,,,,114.1730000,0.5885000,-0.5885000,1,0,6313.0000000,196.0000000,-196.0000000,1,0,4.3263200,0.2890260,-0.2890260,1,0,1.2500000,0.0600000,-0.0600000,1,0,,"2019-04-05 20:18:18","2023-04-12 16:02:02","2025-09-28 22:48:44"
40292751,"5786.01","TOI-5786.01","5786","40292751.01",1,"CP",9.7730100,0.006,-0.006,1,0,"19h33m17.36s",293.3223260,,,,"+30d42m15.29s",30.7042470,,,,-0.8400000,0.041,-0.041,1,0,0.4360000,0.054,-0.054,1,0,2460319.5249050,0.004189,-0.004189,1,0,12.7791964,0.0000689,-0.0000689,1,0,5.2420000,1.0480000,-1.0480000,1,0,3008.0000000,151.2200000,-151.2200000,1,0,6.8581300,0.3887090,-0.3887090,1,0,374.4620000,,,,,1225.0000000,,,,,192.4750000,1.1305000,-1.1305000,1,0,6280.0000000,134.5000000,-134.5000000,1,0,4.2800000,0.0800000,-0.0800000,1,0,1.3300000,0.0600000,-0.0600000,1,0,,"2022-09-22 22:56:06","2025-04-21 12:03:49","2025-09-28 22:48:44"
151724385,"5795.01","TOI-5795.01","5795","151724385.01",1,"CP",10.1872000,0.006,-0.006,1,0,"20h19m28.51s",304.8687820,,,,"-07d32m51.58s",-7.5476600,,,,12.4400000,0.101,-0.101,1,0,-29.6720000,0.056,-0.056,1,0,2459770.6738000,0.001675,-0.001675,1,0,6.1406882,0.0005811,-0.0005811,1,0,3.3861325,0.2050043,-0.2050043,1,0,2627.6198191,147.4765600,-147.4765600,1,0,5.4273017,0.7169582,-0.7169582,1,0,240.6726137,,,,,1004.5612420,,,,,156.5300000,1.5840000,-1.5840000,1,0,5708.0000000,127.9000000,-127.9000000,1,0,4.4000000,0.0800000,-0.0800000,1,0,1.0504200,0.0539698,-0.0539698,1,0,,"2022-09-22 22:57:14","2025-08-01 12:03:46","2025-09-28 22:48:44"
328081248,"5799.01","TOI-5799.01","5799","328081248.01",1,"CP",11.1798000,0.007,-0.007,1,0,"20h06m31.24s",301.6301790,,,,"+15d59m20.91s",15.9891420,,,,177.6350000,0.044,-0.044,1,0,244.2050000,0.036,-0.036,1,0,2459772.3344790,0.002255,-0.002255,1,0,4.1645448,0.0007537,-0.0007537,1,0,1.5725422,0.1860898,-0.1860898,1,0,2612.2397484,212.5467800,-212.5467800,1,0,1.9881393,0.1830108,-0.1830108,1,0,13.3265301,,,,,487.3029274,,,,,27.8123000,0.0250500,-0.0250500,1,0,3521.0000000,157.0000000,-157.0000000,1,0,4.8805000,0.0009539,-0.0009539,1,0,0.3433580,0.0102719,-0.0102719,1,0,,"2022-09-22 22:57:15","2025-04-21 12:03:49","2025-09-28 22:48:44"
151759246,"5800.01","TOI-5800.01","5800","151759246.01",1,"CP",8.6133000,0.006,-0.006,1,0,"20h20m15.73s",305.0655460,,,,"-07d24m42.93s",-7.4119240,,,,51.7830000,0.070,-0.070,1,0,-52.5660000,0.042,-0.042,1,0,2459771.7132100,0.001942,-0.001942,1,0,2.6282606,0.0003502,-0.0003502,1,0,1.2408211,0.1174585,-0.1174585,1,0,731.2082684,67.0404800,-67.0404800,1,0,2.8331017,0.2733575,-0.2733575,1,0,274.1629769,,,,,1037.8197981,,,,,42.9052000,0.0796000,-0.0796000,1,0,4821.0000000,122.8000000,-122.8000000,1,0,4.5100000,0.0900000,-0.0900000,1,0,0.8170340,0.0545729,-0.0545729,1,0,,"2022-09-22 22:57:16","2025-05-16 12:03:36","2025-09-28 22:48:44"
466382581,"5803.01","TOI-5803.01","5803","466382581.01",1,"CP",9.9370000,0.006,-0.006,1,0,"21h48m59.7s",327.2487500,,,,"+06d16m41.44s",6.2781780,,,,43.7700000,0.077,-0.077,1,0,-37.3090000,0.076,-0.076,1,0,2460550.9450010,0.001396,-0.001396,1,0,5.3829728,0.0000144,-0.0000144,1,0,1.3820000,0.4650000,-0.4650000,1,0,1078.0000000,165.7530000,-165.7530000,1,0,3.5038000,0.2656550,-0.2656550,1,0,73.7220000,,,,,816.0000000,,,,,84.0126000,0.4491000,-0.4491000,1,0,5134.0000000,121.2000000,-121.2000000,1,0,4.6100000,0.0800000,-0.0800000,1,0,0.7600000,0.0500000,-0.0500000,1,0,,"2022-10-12 17:37:19","2024-11-05 12:03:04","2025-09-28 22:48:44"
418604868,"5817.01","TOI-5817.01","5817","418604868.01",1,"CP",8.0581000,0.006,-0.006,1,0,"21h29m30.67s",322.3777990,,,,"+21d28m28.3s",21.4745270,,,,-10.3570000,0.113,-0.113,1,0,-89.8300000,0.113,-0.113,1,0,2459799.3038540,0.003084,-0.003084,1,0,15.6146058,0.0042941,-0.0042941,1,0,5.8168055,0.5161061,-0.5161061,1,0,467.1437307,32.6332700,-32.6332700,1,0,3.0272584,1.1366028,-1.1366028,1,0,126.8632220,,,,,855.9604214,,,,,80.7542000,0.3896000,-0.3896000,1,0,5809.0000000,117.7750000,-117.7750000,1,0,4.1740400,0.0730029,-0.0730029,1,0,1.3820699,0.0642412,-0.0642412,1,0,,"2022-10-12 18:12:33","2025-05-16 12:03:36","2025-09-28 22:48:44"
232941965,"5882.01","TOI-5882.01","5882","232941965.01",1,"CP",10.6338000,0.006,-0.006,1,0,"20h47m33.27s",311.8886380,,,,"+34d44m14.97s",34.7374920,,,,-14.1230000,0.036,-0.036,1,0,-17.0420000,0.036,-0.036,1,0,2459818.9053150,0.006521,-0.006521,1,0,7.1487697,0.0000807,-0.0000807,1,0,6.8640000,2.2440000,-2.2440000,1,0,1900.0000000,2270.1500000,-2270.1500000,1,0,14.1861000,5.3776300,-5.3776300,1,0,4792.5000000,,,,,2317.0000000,,,,,416.1040000,3.9625000,-3.9625000,1,0,5706.0000000,131.0000000,-131.0000000,1,0,3.7000000,0.0800000,-0.0800000,1,0,2.3500000,0.1100000,-0.1100000,1,0,,"2022-11-08 19:58:03","2025-01-20 12:03:29","2025-09-28 22:48:44"
259233660,"6000.01","TOI-6000.01","6000","259233660.01",1,"CP",13.1638000,0.007,-0.007,1,0,"19h30m25.51s",292.6062980,,,,"+68d09m16.53s",68.1545920,,,,-8.2000000,0.068,-0.068,1,0,11.3220000,0.073,-0.073,1,0,2458683.5760420,0.000818,-0.000818,1,0,0.4489589,0.0000111,-0.0000111,1,0,0.7637477,0.3485629,-0.3485629,1,0,674.8277016,102.5390900,-102.5390900,1,0,1.0152630,1.2818562,-1.2818562,1,0,258.7481981,,,,,1022.9139070,,,,,75.7664000,0.1887500,-0.1887500,1,0,3419.0000000,157.0000000,-157.0000000,1,0,4.8475600,0.0018074,-0.0018074,1,0,0.3775090,0.0112296,-0.0112296,1,0,,"2022-12-01 23:00:58","2025-08-09 12:03:57","2025-09-28 22:48:44"
102734241,"6002.01","TOI-6002.01","6002","102734241.01",1,"CP",12.6396000,0.007,-0.007,1,0,"19h58m27.42s",299.6142520,,,,"+32d17m13.81s",32.2871700,,,,-37.9980000,0.072,-0.072,1,0,-346.5610000,0.074,-0.074,1,0,2458692.7599450,0.002812,-0.002812,1,0,10.9048392,0.0000488,-0.0000488,1,0,1.5530648,0.6130564,-0.6130564,1,0,4030.7760993,586.0669600,-586.0669600,1,0,1.5489482,0.9517032,-0.9517032,1,0,1.8239545,,,,,296.3966212,,,,,32.0266000,0.0447500,-0.0447500,1,0,3272.0000000,157.0000000,-157.0000000,1,0,4.9971200,0.0152628,-0.0152628,1,0,0.2421210,0.0072323,-0.0072323,1,0,,"2022-12-01 23:00:59","2025-04-21 12:03:49","2025-09-28 22:48:44"
286201103,"6008.01","TOI-6008.01","6008","286201103.01",1,"CP",12.2936000,0.007,-0.007,1,0,"20h41m47.7s",310.4487340,,,,"+49d38m48.84s",49.6468990,,,,158.4420000,0.102,-0.102,1,0,44.4040000,0.093,-0.093,1,0,2458711.3729040,0.000505,-0.000505,1,0,0.8573727,0.0000140,-0.0000140,1,0,0.5478598,0.1023774,-0.1023774,1,0,2045.7091221,270.0493500,-270.0493500,1,0,1.2465478,0.1580336,-0.1580336,1,0,42.0122020,,,,,649.3272227,,,,,23.1008000,0.0292000,-0.0292000,1,0,3098.0000000,157.0000000,-157.0000000,1,0,5.0072100,0.0168336,-0.0168336,1,0,0.2350480,0.0069986,-0.0069986,1,0,,"2022-12-01 23:01:01","2025-04-21 12:03:49","2025-09-28 22:48:44"
327369524,"6016.01","TOI-6016.01","6016","327369524.01",1,"CP",11.3864000,0.006,-0.006,1,0,"00h18m05.75s",4.5239600,,,,"+59d45m58.31s",59.7661980,,,,-7.7440000,0.038,-0.038,1,0,-1.6590000,0.034,-0.034,1,0,2459877.7931950,0.000737,-0.000737,1,0,4.0236805,0.0000037,-0.0000037,1,0,3.7100000,0.1920000,-0.1920000,1,0,8925.0000000,177.5130000,-177.5130000,1,0,14.9702000,0.7509580,-0.7509580,1,0,606.7970000,,,,,1382.0000000,,,,,364.7150000,3.6120000,-3.6120000,1,0,5807.0000000,148.7960000,-148.7960000,1,0,4.0640600,0.0766699,-0.0766699,1,0,1.5700000,0.0800000,-0.0800000,1,0,,"2022-12-15 22:35:23","2025-04-21 12:03:49","2025-09-28 22:48:44"
419523962,"6029.01","TOI-6029.01","6029","419523962.01",1,"CP",11.6593000,0.006,-0.006,1,0,"00h33m32.7s",8.3862560,,,,"+61d51m38.76s",61.8607660,,,,-0.4890000,0.042,-0.042,1,0,4.0450000,0.039,-0.039,1,0,2459904.8186320,0.005273,-0.005273,1,0,5.7998626,0.0000433,-0.0000433,1,0,5.6840000,0.6040000,-0.6040000,1,0,2387.0000000,96.2553000,-96.2553000,1,0,11.0220000,,,1,0,806.7940000,,,,,1484.0000000,,,,,603.1190000,11.5015000,-11.5015000,1,0,5852.0000000,122.0000000,-122.0000000,1,0,3.6489200,,,1,0,2.5500000,,,1,0,,"2023-01-20 00:26:40","2025-04-21 12:03:49","2025-09-28 22:48:44"
262746281,"603.01","TOI-603.01","603","262746281.01",1,"CP",9.7417900,0.006,-0.006,1,0,"09h24m25.88s",141.1078540,,,,"+05d45m57.8s",5.7660560,,,,-20.4710000,0.059,-0.059,1,0,-43.6110000,0.053,-0.053,1,0,2460271.2182860,0.002368,-0.002368,1,0,16.1798603,0.0000461,-0.0000461,1,0,6.4950000,0.2400000,-0.2400000,1,0,2249.0000000,45.3053000,-45.3053000,1,0,7.8995800,0.4123770,-0.4123770,1,0,131.1220000,,,,,942.0000000,,,,,205.9240000,1.5805000,-1.5805000,1,0,5900.8000000,129.6000000,-129.6000000,1,0,4.0400000,0.0800000,-0.0800000,1,0,1.6300000,0.0800000,-0.0800000,1,0,,"2019-04-13 05:20:07","2024-02-13 12:03:01","2025-09-28 22:48:44"
388076422,"6034.01","TOI-6034.01","6034","388076422.01",1,"CP",13.2297000,0.007,-0.007,1,0,"21h11m36.03s",317.9001390,,,,"+68d24m07.47s",68.4020760,,,,-2.4260000,0.048,-0.048,1,0,-5.0410000,0.056,-0.056,1,0,2459883.9054670,0.000742,-0.000742,1,0,2.5761796,0.0000261,-0.0000261,1,0,1.5879379,0.0305230,-0.0305230,1,0,49904.2528728,1057.4371000,-1057.4371000,1,0,12.1450869,0.4152841,-0.4152841,1,0,45.3541068,,,,,661.8718403,,,,,117.9920000,0.3740000,-0.3740000,1,0,3628.0000000,157.0000000,-157.0000000,1,0,4.7392400,0.0081649,-0.0081649,1,0,0.4979050,0.0149054,-0.0149054,1,0,,"2023-01-20 00:26:42","2025-04-21 12:03:49","2025-09-28 22:48:44"
194736418,"6038.01","TOI-6038.01","6038","194736418.01",1,"CP",9.3229000,0.006,-0.006,1,0,"03h26m37.74s",51.6572690,,,,"+40d49m02.17s",40.8172700,,,,10.3700000,0.094,-0.094,1,0,-39.9970000,0.063,-0.063,1,0,2460658.0120370,0.002776,-0.002776,1,0,5.8267310,0.0000192,-0.0000192,1,0,4.5710000,0.9180000,-0.9180000,1,0,1068.0000000,41.5237000,-41.5237000,1,0,4.7177800,0.2620670,-0.2620670,1,0,1135.3100000,,,,,1617.0000000,,,,,179.1470000,1.4370000,-1.4370000,1,0,6305.0000000,140.1000000,-140.1000000,1,0,4.1100000,0.0900000,-0.0900000,1,0,1.6200000,0.0800000,-0.0800000,1,0,,"2023-01-20 00:27:45","2025-09-05 10:08:01","2025-09-28 22:48:44"
392681545,"6054.01","TOI-6054.01","6054","392681545.01",1,"CP",7.4961000,0.006,-0.006,1,0,"03h45m20.88s",56.3370070,,,,"+60d21m03.3s",60.3509170,,,,-54.9870000,0.048,-0.048,1,0,-4.7890000,0.050,-0.050,1,0,2459913.1219510,0.005122,-0.005122,1,0,7.4903271,0.0026372,-0.0026372,1,0,5.8007130,0.4518768,-0.4518768,1,0,225.5988767,20.9586280,-20.9586280,1,0,2.5277726,0.7809674,-0.7809674,1,0,526.6956422,,,,,1221.8268955,,,,,79.4070000,0.2038000,-0.2038000,1,0,6111.6700000,119.1420000,-119.1420000,1,0,4.0839800,0.0776287,-0.0776287,1,0,1.6121100,0.0704171,-0.0704171,1,0,,"2023-02-08 21:13:40","2025-01-17 12:03:04","2025-09-28 22:48:44"
392681545,"6054.02","TOI-6054.02","6054","392681545.02",2,"CP",7.4961000,0.006,-0.006,1,0,"03h45m20.88s",56.3370070,,,,"+60d21m03.3s",60.3509170,,,,-54.9870000,0.048,-0.048,1,0,-4.7890000,0.050,-0.050,1,0,2459919.9166270,0.005012,-0.005012,1,0,12.5759948,0.0067453,-0.0067453,1,0,6.5299180,0.5311639,-0.5311639,1,0,284.6855263,24.7761780,-24.7761780,1,0,2.7981797,0.9795008,-0.9795008,1,0,263.9394474,,,,,1028.0064164,,,,,79.4070000,0.2038000,-0.2038000,1,0,6111.6700000,119.1420000,-119.1420000,1,0,4.0839800,0.0776287,-0.0776287,1,0,1.6121100,0.0704171,-0.0704171,1,0,,"2023-02-08 21:13:38","2025-01-17 12:03:04","2025-09-28 22:48:44"
18318288,"6086.01","TOI-6086.01","6086","18318288.01",1,"CP",12.4106000,0.007,-0.007,1,0,"17h41m28.9s",265.3704240,,,,"+30d18m13.59s",30.3037760,,,,-110.5950000,0.061,-0.061,1,0,2.1650000,0.071,-0.071,1,0,2458984.7597250,0.001364,-0.001364,1,0,1.3888584,0.0000138,-0.0000138,1,0,0.8267002,0.6351241,-0.6351241,1,0,1372.5136834,241.2707200,-241.2707200,1,0,0.9650619,1.7210847,-1.7210847,1,0,31.5257386,,,,,604.3465776,,,,,31.4566000,0.0405000,-0.0405000,1,0,3300.0000000,157.0000000,-157.0000000,1,0,4.9777500,0.0124862,-0.0124862,1,0,0.2564560,0.0076563,-0.0076563,1,0,,"2023-03-02 20:05:26","2025-04-21 12:03:49","2025-09-28 22:48:44"
19342878,"6101.01","TOI-6101.01","6101","19342878.01",1,"CP",10.8042000,0.006,-0.006,1,0,"08h16m17.68s",124.0736810,,,,"-08d41m11.69s",-8.6865810,,,,-1.5710000,0.055,-0.055,1,0,22.9020000,0.051,-0.051,1,0,2459963.4299380,0.000154,-0.000154,1,0,1.3328252,0.0000138,-0.0000138,1,0,2.0496174,0.0113249,-0.0113249,1,0,19240.1766706,75.8145700,-75.8145700,1,0,15.3206915,0.8898810,-0.8898810,1,0,1924.8044588,,,,,1689.3374258,,,,,211.7300000,1.6880000,-1.6880000,1,0,5595.4000000,127.6000000,-127.6000000,1,0,4.4000000,0.0200000,-0.0200000,1,0,1.0670201,0.0618166,-0.0618166,1,0,,"2023-03-23 19:52:44","2023-03-27 12:03:12","2025-09-28 22:48:44"
210083929,"6130.01","TOI-6130.01","6130","210083929.01",1,"CP",10.5581000,0.006,-0.006,1,0,"22h36m49.22s",339.2050830,,,,"+16d49m37.9s",16.8271940,,,,18.5110000,0.064,-0.064,1,0,9.3380000,0.063,-0.063,1,0,2459849.6398340,0.000446,-0.000446,1,0,2.3927114,0.0001274,-0.0001274,1,0,1.8060000,0.3470000,-0.3470000,1,0,13405.0000000,305.3160000,-305.3160000,1,0,14.5439000,0.7468360,-0.7468360,1,0,553.5610000,,,,,1351.0000000,,,,,220.8820000,2.6065000,-2.6065000,1,0,5967.0000000,129.9000000,-129.9000000,1,0,4.3400000,0.0800000,-0.0800000,1,0,1.1700000,0.0600000,-0.0600000,1,0,,"2023-03-30 21:13:37","2025-04-21 12:03:49","2025-09-28 22:48:44"
190496853,"615.01","TOI-615.01","615","190496853.01",1,"CP",10.3015000,0.006,-0.006,1,0,"08h53m38.09s",133.4086890,,,,"-40d32m37.32s",-40.5437010,,,,-17.3540000,0.050,-0.050,1,0,25.5190000,0.053,-0.053,1,0,2460010.0136060,0.000421,-0.000421,1,0,4.6616079,0.0000055,-0.0000055,1,0,4.0070000,0.0440000,-0.0440000,1,0,11972.0000000,138.2980000,-138.2980000,1,0,19.1536000,0.6704470,-0.6704470,1,0,1329.6300000,,,,,1682.0000000,,,,,360.4080000,3.9510000,-3.9510000,1,0,7437.0000000,135.9000000,-135.9000000,1,0,4.2100000,0.0800000,-0.0800000,1,0,1.7000000,0.0600000,-0.0600000,1,0,,"2019-04-13 05:20:07","2023-04-12 16:02:02","2025-09-28 22:48:44"
51637609,"6170.01","TOI-6170.01","6170","51637609.01",1,"CP",12.1088000,0.008,-0.008,1,0,"22h25m51.43s",336.4643020,,,,"+15d51m23.9s",15.8566390,,,,-13.6260000,0.066,-0.066,1,0,-23.8540000,0.064,-0.064,1,0,2459849.0756920,0.000978,-0.000978,1,0,2.7096310,0.0002372,-0.0002372,1,0,3.2820000,0.1220000,-0.1220000,1,0,10819.0000000,229.6380000,-229.6380000,1,0,14.9972000,0.9205480,-0.9205480,1,0,1041.1600000,,,,,1582.0000000,,,,,535.6890000,15.6205000,-15.6205000,1,0,5838.0000000,130.4000000,-130.4000000,1,0,4.1200000,0.0800000,-0.0800000,1,0,1.4700000,0.0900000,-0.0900000,1,0,,"2023-03-30 21:13:42","2024-08-22 10:08:01","2025-09-28 22:48:44"
296739893,"620.01","TOI-620.01","620","296739893.01",1,"CP",10.2139000,0.007,-0.007,1,0,"09h28m41.63s",142.1734460,,,,"-12d10m01.79s",-12.1671650,,,,35.8720000,0.105,-0.105,1,0,-389.8540000,0.082,-0.082,1,0,2458518.0045140,0.000452,-0.000452,1,0,5.0988038,0.0000044,-0.0000044,1,0,1.0252822,0.1748526,-0.1748526,1,0,2925.8222433,132.9905900,-132.9905900,1,0,3.0503381,0.7816048,-0.7816048,1,0,19.8274210,,,,,538.1908458,,,,,33.0231000,0.0584500,-0.0584500,1,0,3633.0000000,70.0000000,-70.0000000,1,0,4.8042300,0.3657460,-0.3657460,1,0,0.5474530,0.0165014,-0.0165014,1,0,,"2019-04-13 14:19:49","2024-10-10 10:08:04","2025-09-28 22:48:44"
83092282,"622.01","TOI-622.01","622","83092282.01",1,"CP",8.5615000,0.006,-0.006,1,0,"08h21m13.21s",125.3050540,,,,"-46d29m03.47s",-46.4842960,,,,-4.6330000,0.052,-0.052,1,0,-17.5770000,0.053,-0.053,1,0,2460006.0781470,0.000253,-0.000253,1,0,6.4025295,0.0000014,-0.0000014,1,0,3.9233956,0.0203444,-0.0203444,1,0,3814.9508945,20.1175900,-20.1175900,1,0,9.3002413,0.3856935,-0.3856935,1,0,623.0276834,,,,,1274.2263616,,,,,123.2970000,0.4690000,-0.4690000,1,0,7056.0000000,206.0000000,-206.0000000,1,0,4.3343500,0.3252460,-0.3252460,1,0,1.4072000,0.0580025,-0.0580025,1,0,,"2019-04-10 17:25:16","2024-02-15 10:08:02","2025-09-28 22:48:44"
288144647,"6223.01","TOI-6223.01","6223","288144647.01",1,"CP",12.6758000,0.007,-0.007,1,0,"23h43m48.14s",355.9505980,,,,"+33d04m02.05s",33.0672360,,,,14.0460000,0.037,-0.037,1,0,-29.3050000,0.021,-0.021,1,0,2459879.6180860,0.002554,-0.002554,1,0,3.8553342,0.0006445,-0.0006445,1,0,1.8950000,0.4110000,-0.4110000,1,0,6624.0000000,524.3950000,-524.3950000,1,0,4.9451800,0.2731570,-0.2731570,1,0,41.8646000,,,,,708.0000000,,,,,133.1220000,0.5350000,-0.5350000,1,0,3909.0000000,157.0000000,-157.0000000,1,0,4.6500000,0.0100000,-0.0100000,1,0,0.6000000,0.0200000,-0.0200000,1,0,,"2023-04-03 20:51:27","2025-07-22 12:04:25","2025-09-28 22:48:44"
399870368,"624.01","TOI-624.01","624","399870368.01",1,"CP",9.3371000,0.010,-0.010,1,0,"04h58m12.56s",74.5523330,,,,"+09d59m52.72s",9.9979790,,,,-2.6570000,0.096,-0.096,1,0,-4.9960000,0.065,-0.065,1,0,2459197.0075440,0.000253,-0.000253,1,0,2.7443216,0.0000017,-0.0000017,1,0,3.4200000,0.0440000,-0.0440000,1,0,10071.0000000,116.1800000,-116.1800000,1,0,20.1852000,0.6870180,-0.6870180,1,0,5405.6000000,,,,,2388.0000000,,,,,330.7390000,6.6850000,-6.6850000,1,0,8730.0000000,152.7000000,-152.7000000,1,0,4.1900000,0.0700000,-0.0700000,1,0,1.9700000,0.0700000,-0.0700000,1,0,,"2019-04-23 16:01:54","2024-01-03 10:08:03","2025-09-28 22:48:44"
